visit_date,year,weekday,account_number
2023-07-21T12:00:00Z,2023,Friday,C4179
2023-07-21T12:00:00Z,2023,Friday,C4211
2023-07-21T12:00:00Z,2023,Friday,C4212
2023-07-21T12:10:00Z,2023,Friday,C4206
2023-07-21T12:10:00Z,2023,Friday,C3208
2023-07-21T12:15:00Z,2023,Friday,C4046
2023-07-21T12:15:00Z,2023,Friday,C4049
2023-07-21T12:15:00Z,2023,Friday,C4081
2023-07-21T12:15:00Z,2023,Friday,C4213
2023-07-21T12:20:00Z,2023,Friday,C3678
2023-07-21T12:20:00Z,2023,Friday,C3938
2023-07-21T12:20:00Z,2023,Friday,C4050
2023-07-21T12:20:00Z,2023,Friday,C2869
2023-07-21T12:20:00Z,2023,Friday,C0505
2023-07-21T12:20:00Z,2023,Friday,C1496
2023-07-21T12:20:00Z,2023,Friday,C1541
2023-07-21T12:20:00Z,2023,Friday,C1781
2023-07-21T12:20:00Z,2023,Friday,C1839
2023-07-21T12:20:00Z,2023,Friday,C1976
2023-07-21T12:20:00Z,2023,Friday,C2027
2023-07-21T12:20:00Z,2023,Friday,C2865
2023-07-21T12:20:00Z,2023,Friday,C2895
2023-07-21T12:20:00Z,2023,Friday,C3319
2023-07-21T12:20:00Z,2023,Friday,C3320
2023-07-21T12:20:00Z,2023,Friday,C3538
2023-07-21T12:25:00Z,2023,Friday,C3048
2023-07-21T12:25:00Z,2023,Friday,C0402
2023-07-21T12:25:00Z,2023,Friday,C0580
2023-07-21T12:25:00Z,2023,Friday,C0711
2023-07-21T12:30:00Z,2023,Friday,C0431
2023-07-21T12:30:00Z,2023,Friday,C0434
2023-07-21T12:30:00Z,2023,Friday,C0615
2023-07-21T12:30:00Z,2023,Friday,C1882
2023-07-21T12:30:00Z,2023,Friday,C4167
2023-07-21T12:30:00Z,2023,Friday,C2157
2023-07-21T12:35:00Z,2023,Friday,C1617
2023-07-21T12:40:00Z,2023,Friday,C0599
2023-07-21T12:40:00Z,2023,Friday,C2023
2023-07-21T12:40:00Z,2023,Friday,C2434
2023-07-21T12:40:00Z,2023,Friday,C2717
2023-07-21T12:40:00Z,2023,Friday,C3121
2023-07-21T12:45:00Z,2023,Friday,C2365
2023-07-21T12:45:00Z,2023,Friday,C2983
2023-07-21T12:45:00Z,2023,Friday,C4215
2023-07-21T12:50:00Z,2023,Friday,C4079
2023-07-21T12:50:00Z,2023,Friday,C4216
2023-07-21T12:50:00Z,2023,Friday,C3034
2023-07-21T12:55:00Z,2023,Friday,C1977
2023-07-21T12:55:00Z,2023,Friday,C2972
2023-07-21T12:55:00Z,2023,Friday,C4000
2023-07-21T14:50:00Z,2023,Friday,C1489
2023-07-21T14:50:00Z,2023,Friday,C1760
2023-07-21T14:50:00Z,2023,Friday,C2430
2023-07-21T14:50:00Z,2023,Friday,C3166
2023-07-21T14:55:00Z,2023,Friday,C4214
2023-07-21T14:55:00Z,2023,Friday,C0092
2023-07-21T14:55:00Z,2023,Friday,C1175
2023-08-12T14:10:00Z,2023,Saturday,C2025
2023-08-12T14:10:00Z,2023,Saturday,C2059
2023-08-12T14:10:00Z,2023,Saturday,C2399
2023-08-12T14:10:00Z,2023,Saturday,C2613
2023-08-12T14:10:00Z,2023,Saturday,C2841
2023-08-12T14:10:00Z,2023,Saturday,C2864
2023-08-12T14:10:00Z,2023,Saturday,C3119
2023-08-12T14:10:00Z,2023,Saturday,C3301
2023-08-12T14:10:00Z,2023,Saturday,C3314
2023-08-12T14:10:00Z,2023,Saturday,C3539
2023-08-12T14:10:00Z,2023,Saturday,C3818
2023-08-12T14:10:00Z,2023,Saturday,C3989
2023-08-12T14:10:00Z,2023,Saturday,C4042
2023-08-12T14:10:00Z,2023,Saturday,C4066
2023-08-12T14:10:00Z,2023,Saturday,C4147
2023-08-12T14:10:00Z,2023,Saturday,C4152
2023-08-12T14:10:00Z,2023,Saturday,C4172
2023-08-12T14:10:00Z,2023,Saturday,C4132
2023-08-12T14:10:00Z,2023,Saturday,C0305
2023-08-12T14:10:00Z,2023,Saturday,C0004
2023-08-12T14:10:00Z,2023,Saturday,C0052
2023-08-12T14:10:00Z,2023,Saturday,C0073
2023-08-12T14:10:00Z,2023,Saturday,C0381
2023-08-12T14:10:00Z,2023,Saturday,C0566
2023-08-12T14:15:00Z,2023,Saturday,C0103
2023-08-12T14:15:00Z,2023,Saturday,C0104
2023-08-12T14:15:00Z,2023,Saturday,C0193
2023-08-12T14:15:00Z,2023,Saturday,C0229
2023-08-12T14:15:00Z,2023,Saturday,C0294
2023-08-12T14:15:00Z,2023,Saturday,C0505
2023-08-12T14:15:00Z,2023,Saturday,C0553
2023-08-12T14:15:00Z,2023,Saturday,C0902
2023-08-12T14:15:00Z,2023,Saturday,C0903
2023-08-12T14:15:00Z,2023,Saturday,C1275
2023-08-12T14:15:00Z,2023,Saturday,C1498
2023-08-12T14:15:00Z,2023,Saturday,C1874
2023-08-12T14:15:00Z,2023,Saturday,C2379
2023-08-12T14:15:00Z,2023,Saturday,C2416
2023-08-12T14:15:00Z,2023,Saturday,C2547
2023-08-12T14:15:00Z,2023,Saturday,C2673
2023-08-12T14:15:00Z,2023,Saturday,C2889
2023-08-12T14:15:00Z,2023,Saturday,C2928
2023-08-12T14:15:00Z,2023,Saturday,C2971
2023-08-12T14:15:00Z,2023,Saturday,C3034
2023-08-12T14:15:00Z,2023,Saturday,C3168
2023-08-12T14:15:00Z,2023,Saturday,C3230
2023-08-12T14:15:00Z,2023,Saturday,C3540
2023-08-12T14:15:00Z,2023,Saturday,C3565
2023-08-12T14:15:00Z,2023,Saturday,C3598
2023-08-12T14:15:00Z,2023,Saturday,C3671
2023-08-12T14:15:00Z,2023,Saturday,C3718
2023-08-12T14:15:00Z,2023,Saturday,C3941
2023-08-12T14:15:00Z,2023,Saturday,C4180
2023-08-12T14:15:00Z,2023,Saturday,C4232
2023-08-12T14:15:00Z,2023,Saturday,C4233
2023-08-12T14:20:00Z,2023,Saturday,C3847
2023-08-12T14:20:00Z,2023,Saturday,C3891
2023-08-12T14:20:00Z,2023,Saturday,C4023
2023-08-12T14:20:00Z,2023,Saturday,C4025
2023-08-12T14:20:00Z,2023,Saturday,C4080
2023-08-12T14:20:00Z,2023,Saturday,C4084
2023-08-12T14:20:00Z,2023,Saturday,C4179
2023-08-12T14:20:00Z,2023,Saturday,C1848
2023-08-12T14:20:00Z,2023,Saturday,C4102
2023-08-12T14:20:00Z,2023,Saturday,C3916
2023-08-12T14:20:00Z,2023,Saturday,C0281
2023-08-12T14:20:00Z,2023,Saturday,C0289
2023-08-12T14:20:00Z,2023,Saturday,C0314
2023-08-12T14:20:00Z,2023,Saturday,C0336
2023-08-12T14:20:00Z,2023,Saturday,C0374
2023-08-12T14:20:00Z,2023,Saturday,C0427
2023-08-12T14:20:00Z,2023,Saturday,C0567
2023-08-12T14:20:00Z,2023,Saturday,C0660
2023-08-12T14:20:00Z,2023,Saturday,C0662
2023-08-12T14:20:00Z,2023,Saturday,C0700
2023-08-12T14:20:00Z,2023,Saturday,C1100
2023-08-12T14:20:00Z,2023,Saturday,C2163
2023-08-12T14:20:00Z,2023,Saturday,C2171
2023-08-12T14:20:00Z,2023,Saturday,C2412
2023-08-12T14:20:00Z,2023,Saturday,C2543
2023-08-12T14:20:00Z,2023,Saturday,C2574
2023-08-12T14:20:00Z,2023,Saturday,C2716
2023-08-12T14:20:00Z,2023,Saturday,C2783
2023-08-12T14:20:00Z,2023,Saturday,C2848
2023-08-12T14:20:00Z,2023,Saturday,C2851
2023-08-12T14:20:00Z,2023,Saturday,C2888
2023-08-12T14:20:00Z,2023,Saturday,C2904
2023-08-12T14:20:00Z,2023,Saturday,C3396
2023-08-12T14:20:00Z,2023,Saturday,C3400
2023-08-12T14:25:00Z,2023,Saturday,C2082
2023-08-12T14:25:00Z,2023,Saturday,C2220
2023-08-12T14:25:00Z,2023,Saturday,C2221
2023-08-12T14:25:00Z,2023,Saturday,C2252
2023-08-12T14:25:00Z,2023,Saturday,C2380
2023-08-12T14:25:00Z,2023,Saturday,C2439
2023-08-12T14:25:00Z,2023,Saturday,C2439
2023-08-12T14:25:00Z,2023,Saturday,C2447
2023-08-12T14:25:00Z,2023,Saturday,C2784
2023-08-12T14:25:00Z,2023,Saturday,C2864
2023-08-12T14:25:00Z,2023,Saturday,C2900
2023-08-12T14:25:00Z,2023,Saturday,C2979
2023-08-12T14:25:00Z,2023,Saturday,C2983
2023-08-12T14:25:00Z,2023,Saturday,C3049
2023-08-12T14:25:00Z,2023,Saturday,C3122
2023-08-12T14:25:00Z,2023,Saturday,C3328
2023-08-12T14:25:00Z,2023,Saturday,C3333
2023-08-12T14:25:00Z,2023,Saturday,C3758
2023-08-12T14:25:00Z,2023,Saturday,C4010
2023-08-12T14:25:00Z,2023,Saturday,C4097
2023-08-12T14:25:00Z,2023,Saturday,C4165
2023-08-12T14:25:00Z,2023,Saturday,C4218
2023-08-12T14:25:00Z,2023,Saturday,C4219
2023-08-12T14:25:00Z,2023,Saturday,C4220
2023-08-12T14:25:00Z,2023,Saturday,C4221
2023-08-12T14:25:00Z,2023,Saturday,C4225
2023-08-12T14:25:00Z,2023,Saturday,C2414
2023-08-12T14:25:00Z,2023,Saturday,C3221
2023-08-12T14:25:00Z,2023,Saturday,C4130
2023-08-12T14:25:00Z,2023,Saturday,C4134
2023-08-12T14:25:00Z,2023,Saturday,C0101
2023-08-12T14:25:00Z,2023,Saturday,C0435
2023-08-12T14:25:00Z,2023,Saturday,C0627
2023-08-12T14:25:00Z,2023,Saturday,C0983
2023-08-12T14:25:00Z,2023,Saturday,C0984
2023-08-12T14:25:00Z,2023,Saturday,C1225
2023-08-12T14:25:00Z,2023,Saturday,C1532
2023-08-12T14:25:00Z,2023,Saturday,C1532
2023-08-12T14:30:00Z,2023,Saturday,C4157
2023-08-12T14:30:00Z,2023,Saturday,C0402
2023-08-12T14:30:00Z,2023,Saturday,C0621
2023-08-12T14:30:00Z,2023,Saturday,C0905
2023-08-12T14:30:00Z,2023,Saturday,C1517
2023-08-12T14:30:00Z,2023,Saturday,C1875
2023-08-12T14:30:00Z,2023,Saturday,C2029
2023-08-12T14:30:00Z,2023,Saturday,C2345
2023-08-12T14:30:00Z,2023,Saturday,C2445
2023-08-12T14:30:00Z,2023,Saturday,C2727
2023-08-12T14:30:00Z,2023,Saturday,C2789
2023-08-12T14:30:00Z,2023,Saturday,C2839
2023-08-12T14:30:00Z,2023,Saturday,C2852
2023-08-12T14:30:00Z,2023,Saturday,C2865
2023-08-12T14:30:00Z,2023,Saturday,C2898
2023-08-12T14:30:00Z,2023,Saturday,C2920
2023-08-12T14:30:00Z,2023,Saturday,C3108
2023-08-12T14:30:00Z,2023,Saturday,C3165
2023-08-12T14:30:00Z,2023,Saturday,C3256
2023-08-12T14:30:00Z,2023,Saturday,C3319
2023-08-12T14:30:00Z,2023,Saturday,C3938
2023-08-12T14:30:00Z,2023,Saturday,C4214
2023-08-12T14:30:00Z,2023,Saturday,C4222
2023-08-12T14:30:00Z,2023,Saturday,C4223
2023-08-12T14:30:00Z,2023,Saturday,C4224
2023-08-12T14:35:00Z,2023,Saturday,C3727
2023-08-12T14:35:00Z,2023,Saturday,C3922
2023-08-12T14:35:00Z,2023,Saturday,C4085
2023-08-12T14:35:00Z,2023,Saturday,C2884
2023-08-12T14:35:00Z,2023,Saturday,C3567
2023-08-12T14:35:00Z,2023,Saturday,C0010
2023-08-12T14:35:00Z,2023,Saturday,C0904
2023-08-12T14:35:00Z,2023,Saturday,C0983
2023-08-12T14:35:00Z,2023,Saturday,C0984
2023-08-12T14:35:00Z,2023,Saturday,C1253
2023-08-12T14:35:00Z,2023,Saturday,C2098
2023-08-12T14:35:00Z,2023,Saturday,C2230
2023-08-12T14:35:00Z,2023,Saturday,C2717
2023-08-12T14:35:00Z,2023,Saturday,C3027
2023-08-12T14:35:00Z,2023,Saturday,C3125
2023-08-12T14:35:00Z,2023,Saturday,C3235
2023-08-12T14:35:00Z,2023,Saturday,C3315
2023-08-12T14:40:00Z,2023,Saturday,C1984
2023-08-12T14:40:00Z,2023,Saturday,C1993
2023-08-12T14:40:00Z,2023,Saturday,C2020
2023-08-12T14:40:00Z,2023,Saturday,C2049
2023-08-12T14:40:00Z,2023,Saturday,C2324
2023-08-12T14:40:00Z,2023,Saturday,C2334
2023-08-12T14:40:00Z,2023,Saturday,C2410
2023-08-12T14:40:00Z,2023,Saturday,C2541
2023-08-12T14:40:00Z,2023,Saturday,C2601
2023-08-12T14:40:00Z,2023,Saturday,C2602
2023-08-12T14:40:00Z,2023,Saturday,C2604
2023-08-12T14:40:00Z,2023,Saturday,C2618
2023-08-12T14:40:00Z,2023,Saturday,C2841
2023-08-12T14:40:00Z,2023,Saturday,C3109
2023-08-12T14:40:00Z,2023,Saturday,C3126
2023-08-12T14:40:00Z,2023,Saturday,C3139
2023-08-12T14:40:00Z,2023,Saturday,C3230
2023-08-12T14:40:00Z,2023,Saturday,C3300
2023-08-12T14:40:00Z,2023,Saturday,C3320
2023-08-12T14:40:00Z,2023,Saturday,C3337
2023-08-12T14:40:00Z,2023,Saturday,C3354
2023-08-12T14:40:00Z,2023,Saturday,C3360
2023-08-12T14:40:00Z,2023,Saturday,C3376
2023-08-12T14:40:00Z,2023,Saturday,C3571
2023-08-12T14:40:00Z,2023,Saturday,C3703
2023-08-12T14:40:00Z,2023,Saturday,C3774
2023-08-12T14:40:00Z,2023,Saturday,C3800
2023-08-12T14:40:00Z,2023,Saturday,C3852
2023-08-12T14:40:00Z,2023,Saturday,C3887
2023-08-12T14:40:00Z,2023,Saturday,C3919
2023-08-12T14:40:00Z,2023,Saturday,C4009
2023-08-12T14:40:00Z,2023,Saturday,C4023
2023-08-12T14:40:00Z,2023,Saturday,C4028
2023-08-12T14:40:00Z,2023,Saturday,C4043
2023-08-12T14:40:00Z,2023,Saturday,C4177
2023-08-12T14:40:00Z,2023,Saturday,C4180
2023-08-12T14:40:00Z,2023,Saturday,C4184
2023-08-12T14:40:00Z,2023,Saturday,C2479
2023-08-12T14:40:00Z,2023,Saturday,C3157
2023-08-12T14:40:00Z,2023,Saturday,C3916
2023-08-12T14:40:00Z,2023,Saturday,C0013
2023-08-12T14:40:00Z,2023,Saturday,C0051
2023-08-12T14:40:00Z,2023,Saturday,C0062
2023-08-12T14:40:00Z,2023,Saturday,C0106
2023-08-12T14:40:00Z,2023,Saturday,C0133
2023-08-12T14:40:00Z,2023,Saturday,C0269
2023-08-12T14:40:00Z,2023,Saturday,C0283
2023-08-12T14:40:00Z,2023,Saturday,C0519
2023-08-12T14:40:00Z,2023,Saturday,C0626
2023-08-12T14:40:00Z,2023,Saturday,C0690
2023-08-12T14:40:00Z,2023,Saturday,C0701
2023-08-12T14:40:00Z,2023,Saturday,C0719
2023-08-12T14:40:00Z,2023,Saturday,C0891
2023-08-12T14:40:00Z,2023,Saturday,C0948
2023-08-12T14:40:00Z,2023,Saturday,C1105
2023-08-12T14:40:00Z,2023,Saturday,C1105
2023-08-12T14:40:00Z,2023,Saturday,C1175
2023-08-12T14:40:00Z,2023,Saturday,C1190
2023-08-12T14:40:00Z,2023,Saturday,C1200
2023-08-12T14:40:00Z,2023,Saturday,C1490
2023-08-12T14:40:00Z,2023,Saturday,C1553
2023-08-12T14:40:00Z,2023,Saturday,C1572
2023-08-12T14:40:00Z,2023,Saturday,C1733
2023-08-12T14:40:00Z,2023,Saturday,C1841
2023-08-12T14:40:00Z,2023,Saturday,C1858
2023-08-12T14:40:00Z,2023,Saturday,C1889
2023-08-18T11:00:00Z,2023,Friday,C4131
2023-08-18T11:00:00Z,2023,Friday,C4049
2023-08-18T11:00:00Z,2023,Friday,C4083
2023-08-18T11:00:00Z,2023,Friday,C4127
2023-08-18T11:00:00Z,2023,Friday,C4179
2023-08-18T11:00:00Z,2023,Friday,C4205
2023-08-18T11:10:00Z,2023,Friday,C3802
2023-08-18T11:10:00Z,2023,Friday,C3957
2023-08-18T11:10:00Z,2023,Friday,C4206
2023-08-18T11:10:00Z,2023,Friday,C3198
2023-08-18T11:10:00Z,2023,Friday,C2984
2023-08-18T11:10:00Z,2023,Friday,C0528
2023-08-18T11:10:00Z,2023,Friday,C0718
2023-08-18T11:10:00Z,2023,Friday,C1497
2023-08-18T11:10:00Z,2023,Friday,C1617
2023-08-18T11:10:00Z,2023,Friday,C1707
2023-08-18T11:10:00Z,2023,Friday,C1818
2023-08-18T11:10:00Z,2023,Friday,C2076
2023-08-18T11:10:00Z,2023,Friday,C2189
2023-08-18T11:10:00Z,2023,Friday,C2347
2023-08-18T11:10:00Z,2023,Friday,C3121
2023-08-18T11:10:00Z,2023,Friday,C3312
2023-08-18T11:10:00Z,2023,Friday,C3666
2023-08-18T11:10:00Z,2023,Friday,C3676
2023-08-18T11:15:00Z,2023,Friday,C1976
2023-08-18T11:15:00Z,2023,Friday,C3113
2023-08-18T11:15:00Z,2023,Friday,C3164
2023-08-18T11:15:00Z,2023,Friday,C4209
2023-08-18T11:15:00Z,2023,Friday,C2869
2023-08-18T11:15:00Z,2023,Friday,C0691
2023-08-18T11:15:00Z,2023,Friday,C1732
2023-08-18T11:20:00Z,2023,Friday,C0509
2023-08-18T11:20:00Z,2023,Friday,C3668
2023-08-18T11:20:00Z,2023,Friday,C4082
2023-08-18T11:25:00Z,2023,Friday,C3894
2023-08-18T11:25:00Z,2023,Friday,C3958
2023-08-18T11:25:00Z,2023,Friday,C2919
2023-08-18T11:25:00Z,2023,Friday,C3037
2023-08-18T11:25:00Z,2023,Friday,C0296
2023-08-18T11:25:00Z,2023,Friday,C0450
2023-08-18T11:25:00Z,2023,Friday,C0672
2023-08-18T11:25:00Z,2023,Friday,C1569
2023-08-18T11:25:00Z,2023,Friday,C2001
2023-08-18T11:25:00Z,2023,Friday,C2027
2023-08-18T11:25:00Z,2023,Friday,C2158
2023-08-18T11:25:00Z,2023,Friday,C2188
2023-08-18T11:25:00Z,2023,Friday,C3033
2023-08-18T11:25:00Z,2023,Friday,C3152
2023-08-18T11:25:00Z,2023,Friday,C3169
2023-08-18T11:25:00Z,2023,Friday,C3357
2023-08-18T11:35:00Z,2023,Friday,C4241
2023-08-18T11:40:00Z,2023,Friday,C0971
2023-08-18T11:40:00Z,2023,Friday,C0974
2023-08-18T11:40:00Z,2023,Friday,C2014
2023-08-18T11:40:00Z,2023,Friday,C2172
2023-08-18T11:40:00Z,2023,Friday,C2699
2023-08-18T11:40:00Z,2023,Friday,C2863
2023-08-18T11:40:00Z,2023,Friday,C3026
2023-08-18T11:40:00Z,2023,Friday,C3116
2023-08-18T11:45:00Z,2023,Friday,C2346
2023-08-18T11:55:00Z,2023,Friday,C2030
2023-08-18T11:55:00Z,2023,Friday,C2625
2023-08-18T11:55:00Z,2023,Friday,C2413
2023-08-18T11:55:00Z,2023,Friday,C3677
2023-08-18T11:55:00Z,2023,Friday,C1496
2023-08-18T12:15:00Z,2023,Friday,C3538
2023-08-18T12:45:00Z,2023,Friday,C3812
2023-08-18T12:45:00Z,2023,Friday,C3938
2023-08-18T12:45:00Z,2023,Friday,C2434
2023-08-18T12:45:00Z,2023,Friday,C0288
2023-08-18T12:45:00Z,2023,Friday,C0505
2023-08-18T12:45:00Z,2023,Friday,C0580
2023-08-18T12:45:00Z,2023,Friday,C0599
2023-08-18T13:00:00Z,2023,Friday,C0625
2023-08-18T13:00:00Z,2023,Friday,C0884
2023-08-18T13:00:00Z,2023,Friday,C4021
2023-08-18T13:00:00Z,2023,Friday,C2365
2023-08-18T13:10:00Z,2023,Friday,C0053
2023-09-09T13:15:00Z,2023,Saturday,C2025
2023-09-09T13:20:00Z,2023,Saturday,C3029
2023-09-09T13:20:00Z,2023,Saturday,C3050
2023-09-09T13:20:00Z,2023,Saturday,C3212
2023-09-09T13:20:00Z,2023,Saturday,C0092
2023-09-09T13:20:00Z,2023,Saturday,C0193
2023-09-09T13:20:00Z,2023,Saturday,C0719
2023-09-09T13:20:00Z,2023,Saturday,C1761
2023-09-09T13:45:00Z,2023,Saturday,C0235
2023-09-09T13:50:00Z,2023,Saturday,C4132
2023-09-09T13:50:00Z,2023,Saturday,C4084
2023-09-09T13:50:00Z,2023,Saturday,C4245
2023-09-09T13:50:00Z,2023,Saturday,C4246
2023-09-09T13:50:00Z,2023,Saturday,C2728
2023-09-09T13:50:00Z,2023,Saturday,C3128
2023-09-09T13:55:00Z,2023,Saturday,C2543
2023-09-09T13:55:00Z,2023,Saturday,C2716
2023-09-09T13:55:00Z,2023,Saturday,C2784
2023-09-09T13:55:00Z,2023,Saturday,C3357
2023-09-09T13:55:00Z,2023,Saturday,C3536
2023-09-09T13:55:00Z,2023,Saturday,C0229
2023-09-09T13:55:00Z,2023,Saturday,C0450
2023-09-09T13:55:00Z,2023,Saturday,C1506
2023-09-09T14:00:00Z,2023,Saturday,C0305
2023-09-09T14:00:00Z,2023,Saturday,C0101
2023-09-09T14:00:00Z,2023,Saturday,C0321
2023-09-09T14:00:00Z,2023,Saturday,C0348
2023-09-09T14:00:00Z,2023,Saturday,C0435
2023-09-09T14:00:00Z,2023,Saturday,C0519
2023-09-09T14:00:00Z,2023,Saturday,C0568
2023-09-09T14:00:00Z,2023,Saturday,C1105
2023-09-09T14:00:00Z,2023,Saturday,C1263
2023-09-09T14:00:00Z,2023,Saturday,C1809
2023-09-09T14:00:00Z,2023,Saturday,C1976
2023-09-09T14:00:00Z,2023,Saturday,C2368
2023-09-09T14:00:00Z,2023,Saturday,C2618
2023-09-09T14:00:00Z,2023,Saturday,C2892
2023-09-09T14:00:00Z,2023,Saturday,C3139
2023-09-09T14:00:00Z,2023,Saturday,C3333
2023-09-09T14:00:00Z,2023,Saturday,C3724
2023-09-09T14:00:00Z,2023,Saturday,C3800
2023-09-09T14:00:00Z,2023,Saturday,C3919
2023-09-09T14:00:00Z,2023,Saturday,C4097
2023-09-09T14:10:00Z,2023,Saturday,C3795
2023-09-09T14:10:00Z,2023,Saturday,C0989
2023-09-09T14:10:00Z,2023,Saturday,C1622
2023-09-09T14:15:00Z,2023,Saturday,C0032
2023-09-09T14:15:00Z,2023,Saturday,C0634
2023-09-09T14:15:00Z,2023,Saturday,C1773
2023-09-09T14:15:00Z,2023,Saturday,C3730
2023-09-09T14:15:00Z,2023,Saturday,C3758
2023-09-09T14:15:00Z,2023,Saturday,C4030
2023-09-09T14:15:00Z,2023,Saturday,C4080
2023-09-09T14:15:00Z,2023,Saturday,C4247
2023-09-09T14:15:00Z,2023,Saturday,C2334
2023-09-09T14:15:00Z,2023,Saturday,C2703
2023-09-09T14:15:00Z,2023,Saturday,C3301
2023-09-09T14:15:00Z,2023,Saturday,C3378
2023-09-09T14:20:00Z,2023,Saturday,C2550
2023-09-09T14:20:00Z,2023,Saturday,C2613
2023-09-09T14:20:00Z,2023,Saturday,C2852
2023-09-09T14:20:00Z,2023,Saturday,C2856
2023-09-09T14:20:00Z,2023,Saturday,C3209
2023-09-09T14:20:00Z,2023,Saturday,C2413
2023-09-09T14:20:00Z,2023,Saturday,C2414
2023-09-09T14:20:00Z,2023,Saturday,C0554
2023-09-09T14:20:00Z,2023,Saturday,C0859
2023-09-09T14:20:00Z,2023,Saturday,C3732
2023-09-09T14:20:00Z,2023,Saturday,C3763
2023-09-09T14:20:00Z,2023,Saturday,C3793
2023-09-09T14:20:00Z,2023,Saturday,C4028
2023-09-09T14:20:00Z,2023,Saturday,C4032
2023-09-09T14:20:00Z,2023,Saturday,C4248
2023-09-09T14:25:00Z,2023,Saturday,C3938
2023-09-09T14:25:00Z,2023,Saturday,C4147
2023-09-09T14:25:00Z,2023,Saturday,C4179
2023-09-09T14:25:00Z,2023,Saturday,C2171
2023-09-09T14:25:00Z,2023,Saturday,C2480
2023-09-09T14:25:00Z,2023,Saturday,C2481
2023-09-09T14:25:00Z,2023,Saturday,C2559
2023-09-09T14:25:00Z,2023,Saturday,C3371
2023-09-09T14:25:00Z,2023,Saturday,C0087
2023-09-09T14:25:00Z,2023,Saturday,C0602
2023-09-09T14:25:00Z,2023,Saturday,C0626
2023-09-09T14:30:00Z,2023,Saturday,C0660
2023-09-09T14:30:00Z,2023,Saturday,C1196
2023-09-09T14:30:00Z,2023,Saturday,C1517
2023-09-09T14:30:00Z,2023,Saturday,C1756
2023-09-09T14:30:00Z,2023,Saturday,C3718
2023-09-09T14:30:00Z,2023,Saturday,C3941
2023-09-09T14:30:00Z,2023,Saturday,C4146
2023-09-09T14:30:00Z,2023,Saturday,C1993
2023-09-09T14:30:00Z,2023,Saturday,C2001
2023-09-09T14:30:00Z,2023,Saturday,C2157
2023-09-09T14:30:00Z,2023,Saturday,C2220
2023-09-09T14:30:00Z,2023,Saturday,C2356
2023-09-09T14:30:00Z,2023,Saturday,C2380
2023-09-09T14:30:00Z,2023,Saturday,C3168
2023-09-09T14:30:00Z,2023,Saturday,C3256
2023-09-09T14:30:00Z,2023,Saturday,C3352
2023-09-09T14:30:00Z,2023,Saturday,C3376
2023-09-09T14:35:00Z,2023,Saturday,C2020
2023-09-09T14:35:00Z,2023,Saturday,C0133
2023-09-09T14:35:00Z,2023,Saturday,C0283
2023-09-09T14:35:00Z,2023,Saturday,C0314
2023-09-09T14:35:00Z,2023,Saturday,C0625
2023-09-09T14:35:00Z,2023,Saturday,C4177
2023-09-09T14:40:00Z,2023,Saturday,C4009
2023-09-09T14:40:00Z,2023,Saturday,C4023
2023-09-09T14:40:00Z,2023,Saturday,C4180
2023-09-09T14:40:00Z,2023,Saturday,C4249
2023-09-09T14:40:00Z,2023,Saturday,C2000
2023-09-09T14:40:00Z,2023,Saturday,C2059
2023-09-09T14:40:00Z,2023,Saturday,C2163
2023-09-09T14:40:00Z,2023,Saturday,C2379
2023-09-09T14:40:00Z,2023,Saturday,C2601
2023-09-09T14:40:00Z,2023,Saturday,C2602
2023-09-09T14:40:00Z,2023,Saturday,C2673
2023-09-09T14:40:00Z,2023,Saturday,C2717
2023-09-09T14:40:00Z,2023,Saturday,C3033
2023-09-09T14:40:00Z,2023,Saturday,C3119
2023-09-09T14:40:00Z,2023,Saturday,C3230
2023-09-09T14:40:00Z,2023,Saturday,C3400
2023-09-09T14:40:00Z,2023,Saturday,C4102
2023-09-09T14:40:00Z,2023,Saturday,C0073
2023-09-09T14:40:00Z,2023,Saturday,C0341
2023-09-09T14:40:00Z,2023,Saturday,C1541
2023-09-09T14:40:00Z,2023,Saturday,C1824
2023-09-09T14:45:00Z,2023,Saturday,C4001
2023-09-09T14:45:00Z,2023,Saturday,C4214
2023-09-09T14:45:00Z,2023,Saturday,C2839
2023-09-09T14:50:00Z,2023,Saturday,C1984
2023-09-09T14:50:00Z,2023,Saturday,C2541
2023-09-09T14:50:00Z,2023,Saturday,C2547
2023-09-09T14:50:00Z,2023,Saturday,C2604
2023-09-09T14:50:00Z,2023,Saturday,C2889
2023-09-09T14:50:00Z,2023,Saturday,C3164
2023-09-09T14:50:00Z,2023,Saturday,C3396
2023-09-09T14:50:00Z,2023,Saturday,C3539
2023-09-09T14:50:00Z,2023,Saturday,C3565
2023-09-09T14:50:00Z,2023,Saturday,C3571
2023-09-09T14:50:00Z,2023,Saturday,C0052
2023-09-09T14:50:00Z,2023,Saturday,C0106
2023-09-09T14:50:00Z,2023,Saturday,C0281
2023-09-09T14:50:00Z,2023,Saturday,C0427
2023-09-09T14:50:00Z,2023,Saturday,C0505
2023-09-09T14:50:00Z,2023,Saturday,C0690
2023-09-09T14:50:00Z,2023,Saturday,C3719
2023-09-09T14:50:00Z,2023,Saturday,C3887
2023-09-09T14:50:00Z,2023,Saturday,C3993
2023-09-09T14:50:00Z,2023,Saturday,C4222
2023-09-09T14:55:00Z,2023,Saturday,C2410
